battery,cycle_index,type,ambient_temperature,time,sense_current_mean,battery_current_mean,current_ratio_mean,battery_impedance_mean,Re,Rct
B0007,176,impedance,24,[2008.       4.      30.      21.      43.       3.656],833.6290921147335,330.23366651739326,2.6050145242815943,0.197386417950802,0.0498936282124914,0.0698875047977575
B0007,178,impedance,24,[2008.       4.      30.      23.      10.      36.859],831.8794668661398,332.2183283756203,2.583133951665632,0.194842597826651,0.0477138508673141,0.0710486101468807
B0007,180,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 2.0000e+00 4.3000e+01 4.2562e+01],832.609767675592,331.2368462648442,2.593980547123813,0.1960364639768396,0.0476209330618886,0.0695963747092475
B0007,182,impedance,24,[2.008e+03 5.000e+00 1.000e+00 4.000e+00 1.100e+01 7.078e+00],832.7672552724388,331.34670006252645,2.592344068738887,0.1959716725372703,0.0479939825459855,0.0715534002029716
B0007,184,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 7.0000e+00 4.4000e+01 1.2656e+01],833.1178224830898,330.74814418373995,2.601004357844,0.196825792745762,0.0464799621281034,0.0710980516940997
B0007,186,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 1.1000e+01 2.7593e+01],831.6063864977731,332.2684172850785,2.5841230957977817,0.1948287812582995,0.047438380107813,0.0701160181523954
B0007,188,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 1.2000e+01 4.2000e+01 3.4015e+01],833.2149045508313,330.65006470406934,2.5993422067155287,0.196756101580858,0.047969250311316,0.0708925113800405
B0007,190,impedance,24,[2.008e+03 5.000e+00 1.000e+00 1.400e+01 9.000e+00 5.064e+01],832.4545378861336,331.4902515632612,2.591188898303377,0.1957401681346073,0.0489922206676411,0.0704081490005847
B0007,192,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 1.7000e+01 3.9000e+01 2.0015e+01],832.7848281722991,331.084788000847,2.595299837118826,0.1962351357448375,0.048225418155885,0.0709769157630702
B0007,194,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 6.0000e+00 2.6859e+01],831.5517134029393,332.236504979196,2.583564504526759,0.1948004477578779,0.048214700566631,0.0696168720375489
B0007,196,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 2.2000e+01 3.8000e+01 2.4062e+01],833.1384006487064,330.9071683795852,2.595368663976681,0.1963713952704456,0.0490895503628693,0.0702287371303744
B0007,198,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 5.0000e+00 3.1015e+01],831.4651455318117,332.63537812708205,2.5791512874960967,0.1943425727394132,0.0479129725184779,0.0694812017142837
B0007,200,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 2.1000e+01 4.3218e+01],833.3791938093277,330.3134669171393,2.6023230279215244,0.1971356331046735,0.0488174139240195,0.0718940740392593
B0007,202,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 4.0000e+00 4.8000e+01 3.3343e+01],831.070790667561,332.61698727306884,2.5797038787543154,0.1943018685363379,0.0476104078872702,0.0703612147830665
B0007,204,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 1.2000e+01 4.9328e+01],833.0292681645725,331.02809045552993,2.5928623342116435,0.1961330733867838,0.0488921950725171,0.0701260512880205
B0007,206,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 9.0000e+00 3.9000e+01 4.0343e+01],832.1266354502404,331.7313017540267,2.588875957383929,0.1954161064929443,0.0483472377139637,0.0702995301403617
B0007,208,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 1.3000e+01 1.1000e+01 1.3468e+01],832.488256019012,331.15263828683493,2.593774896588911,0.1961170895690272,0.0474232187307728,0.0690776187517649
B0007,210,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 1.4000e+01 3.7000e+01 5.5109e+01],832.2788271145652,331.3078200759452,2.5932172890761493,0.1959554991061385,0.050111225517516,0.0696007325489996
B0007,212,impedance,24,[2.008e+03 5.000e+00 2.000e+00 1.800e+01 1.100e+01 3.593e+00],833.256207763477,330.40605584089707,2.6006207482392827,0.1969658238060525,0.0484604377549353,0.0708375336017697
B0007,216,impedance,24,[2008.       5.       3.       0.      18.      59.734],833.0677437515383,330.8404515179386,2.598518649966387,0.1966095870206672,0.0487452841684927,0.0724894748097682
B0007,218,impedance,24,[2008.       5.       3.       3.      41.      16.453],833.9857960389569,330.1220233757272,2.6020909838448025,0.19728418374803,0.0489092204596219,0.0722437532116874
B0007,220,impedance,24,[2008.       5.       3.       5.       7.      41.812],831.9796394044437,332.4479108652196,2.5818939373236502,0.1946586681538722,0.0483480142935397,0.0700722799185243
B0007,222,impedance,24,[2008.       5.       3.       8.      38.      27.484],834.4397067861458,329.747026116428,2.607281952599695,0.1978453350875026,0.0504934152804281,0.0714779278737494
B0007,224,impedance,24,[2008.       5.       3.      10.       4.      43.296],832.3663973225715,331.84826940757745,2.588023679085779,0.1954002384909578,0.047906145513856,0.0707665668724531
B0007,226,impedance,24,[2008.       5.       3.      13.      32.      41.671],834.6847134895578,329.3611743049576,2.612371124306599,0.198402813734333,0.049653807534869,0.0728151127537102
B0007,228,impedance,24,[2008.       5.       3.      14.      58.      49.093],832.3363234726725,331.709453427899,2.5889835158848773,0.1955159410756587,0.0481563125260732,0.0703148767120616
B0007,230,impedance,24,[2008.       5.       3.      18.      26.      20.765],834.6696471870309,329.3920504627331,2.613312733519811,0.1984288018519466,0.0498046985694802,0.0718369324871002
B0007,232,impedance,24,[2008.       5.       3.      19.      52.      28.578],833.0102676203454,331.4279853983409,2.591626325132717,0.1959093960825188,0.0487186652725049,0.0707311077896032
B0007,234,impedance,24,[2008.      5.      3.     23.     10.     37.25],834.5543053765265,329.6904464418779,2.6095960883873155,0.1980751370349672,0.0496014214354859,0.0721211408379768
B0007,236,impedance,24,[2008.       5.       4.       0.      36.      36.703],832.4418852356001,331.7783739889416,2.588052517367942,0.1954250470246411,0.048309781824428,0.0706408498653417
B0007,238,impedance,24,[2008.       5.       4.       4.       9.      47.078],834.7647102848033,329.35455497650804,2.6124700915080035,0.198387306783596,0.0493328695126367,0.0726378441172666
B0007,240,impedance,24,[2008.       5.       4.       5.      35.      36.578],832.4859374814201,331.53701760042946,2.5912248606202506,0.1957660397017506,0.0480220070348009,0.0710763415101089
B0007,242,impedance,24,[2008.       5.       4.       9.       8.      18.734],833.8100288892061,330.26222967703256,2.604632540201664,0.1973664751672939,0.0482451502855609,0.0734441725850627
B0007,244,impedance,24,[2008.       5.       4.      10.      34.       8.906],832.3789659259373,331.5789508458783,2.5922636413634423,0.1957928965188287,0.048878563968151,0.0706797960562365
B0007,246,impedance,24,[2008.       5.       4.      14.       6.      20.031],835.0759853995723,329.10425857610613,2.6149065386264536,0.1987457273763083,0.0500151286165607,0.0738193663609285
B0007,248,impedance,24,[2.008e+03 5.000e+00 4.000e+00 1.500e+01 3.200e+01 1.953e+00],832.0202566399524,332.25413118409784,2.583884782025653,0.1948837749799243,0.0491244370606033,0.070042530900151
B0007,250,impedance,24,[2008.       5.       4.      19.       5.      14.343],833.7960551637074,330.73307789679285,2.598086065289916,0.196748570025161,0.047456705587096,0.0725560099161744
B0007,252,impedance,24,[2008.       5.       4.      20.      30.      47.687],833.2345286770606,330.90517572120297,2.5962972516922345,0.1964685668584775,0.0489371333036464,0.071098768091492
B0007,254,impedance,24,[2.008e+03 5.000e+00 5.000e+00 0.000e+00 4.000e+00 2.500e-01],834.3955009539463,329.5460238361135,2.6113436406643884,0.1982216892672842,0.048886406569936,0.0728986838603586
B0007,256,impedance,24,[2.0080e+03 5.0000e+00 5.0000e+00 1.0000e+00 2.9000e+01 2.4203e+01],833.4934407939203,330.70692891664527,2.598912674937345,0.1967685926425253,0.0491110387604941,0.0714756017400644
B0007,258,impedance,24,[2008    5    5    4   56   20],834.3520011651011,329.7960122396509,2.610191866329296,0.1979877768546254,0.0490424047891537,0.072023713051489
B0007,260,impedance,24,[2008.       5.       5.       6.      21.      44.546],834.5307011249246,329.4436796900883,2.609813472480301,0.1982112845404494,0.0503015132204269,0.0738201172845798
B0007,262,impedance,24,[2008.      5.      5.      9.     54.     58.25],834.2048708751457,330.0038220621188,2.6067246631162804,0.1976903967632145,0.0486198173689242,0.0722347055628345
B0007,266,impedance,24,[2008.      5.      5.     21.     33.     38.39],832.8052767228231,331.1064302108165,2.59646376515082,0.1963101697719068,0.0485859081670254,0.0722341242162264
B0007,268,impedance,24,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 5.2015e+01],834.4059530022511,329.3683162416963,2.614616746803487,0.1985287089944859,0.0483073918075697,0.0744961098767474
B0007,270,impedance,24,[2.0080e+03 5.0000e+00 6.0000e+00 2.0000e+00 3.1000e+01 5.9093e+01],832.3442536386859,331.5804726680815,2.588249117982905,0.1954943230050313,0.0487685878222628,0.0706456754383079
B0007,272,impedance,24,[2008.       5.       6.       6.       5.      11.921],834.6708869614508,329.53882339382125,2.6080896390988886,0.198033050542031,0.0480771408936205,0.0740377027178474
B0007,274,impedance,24,[2008.       5.       6.       7.      30.      10.578],832.5617499453714,331.44345239789897,2.588834903450806,0.1956472854657442,0.0481241927986344,0.0721894922275553
B0007,276,impedance,24,[2008.       5.       6.      10.      53.      26.531],834.2076948172315,329.8160834894723,2.6068481464292783,0.1977284407703794,0.0488972024305583,0.0719367446163898
B0007,278,impedance,24,[2008.       5.       6.      12.      18.      26.171],832.2988480709973,331.5581925556611,2.589490043357999,0.1956134682074281,0.0482876877255574,0.0711931915352938
B0007,280,impedance,24,[2008.       5.       6.      15.      51.      41.546],835.8294256426766,327.92473673977616,2.627973098591822,0.20023888341401,0.0506051927379808,0.0740047112077274
B0007,282,impedance,24,[2008.       5.       6.      17.      16.      40.109],835.3300316860958,328.5317248395472,2.622001386090585,0.1995351343417685,0.0518898593763007,0.0733796878512872
B0007,284,impedance,24,[2008.       5.       6.      20.      49.      54.421],838.10899418251,325.56670984112674,2.654607500027897,0.2033721540978108,0.0551322750889738,0.074631884295366
B0007,286,impedance,24,[2008.       5.       6.      22.      14.      45.453],835.9755844861733,327.5998685115003,2.633893743229148,0.2008205668579303,0.0531481076550764,0.0741978591919722
B0007,288,impedance,24,[2.0080e+03 5.0000e+00 7.0000e+00 1.0000e+00 4.5000e+01 3.0125e+01],837.5080132671146,326.4416802164821,2.641831092936748,0.2020665945407842,0.0521223870633006,0.0753033577103886
B0007,290,impedance,24,[2008.       5.       7.       3.      10.      20.671],835.5085311305087,328.14127891078937,2.6284197035372694,0.2001365826993104,0.0518867434757277,0.0733168121551398
B0007,292,impedance,24,[2008.       5.       7.       6.      32.       6.906],836.8598126936562,326.96028640657335,2.6406417323116425,0.20163306628146,0.0507757180756749,0.0749637852079893
B0007,294,impedance,24,[2008.      5.      7.      7.     56.     39.25],835.488610106699,328.08502130068035,2.62990572528696,0.200265863950339,0.0512788002028633,0.0741340462939485
B0007,296,impedance,24,[2008.       5.       7.      11.      29.      54.546],836.9455779441923,326.92132157302854,2.6363311204406625,0.2013977800679338,0.0512672493033793,0.07541159661766
B0007,298,impedance,24,[2008.      5.      7.     12.     54.     18.25],836.238991020435,327.41645486122144,2.6336025182879665,0.2008754571224853,0.0516207478491927,0.0745676068670433
B0007,300,impedance,24,[2008.       5.       7.      16.      27.      34.437],836.6749017714616,326.9161170054683,2.637702237160689,0.2014536167273583,0.0513556785028954,0.0749649652243977
B0007,302,impedance,24,[2008.       5.       7.      17.      51.      59.125],836.0041933138606,327.7691368900117,2.6315433758276163,0.2006211969871966,0.0521877395575844,0.0730264613396324
B0007,304,impedance,24,[2008    5    7   21   24   14],836.931144112781,326.6959921105534,2.639980150803669,0.2017091977000821,0.0519489574586029,0.0746990678040035
B0007,306,impedance,24,[2008.      5.      7.     22.     48.     38.75],835.3384009376081,328.34607526940107,2.6245085924309097,0.1997849688586759,0.0513235461920233,0.073940565074064
B0007,308,impedance,24,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 2.1000e+01 5.4109e+01],836.7157000585704,327.4141568364044,2.6319665390056493,0.200869309921715,0.0512866747765454,0.0753948401341443
B0007,310,impedance,24,[2008.       5.       8.       3.      46.       9.968],836.1768360014385,327.60866761055604,2.6315112426809137,0.2006640438007557,0.0528418570265627,0.0738580654603152
B0007,311,impedance,24,[2008.       5.       9.      11.      53.      10.593],839.7862179335885,323.84541380832303,2.6716836463852225,0.2054670090818885,0.0550281379445186,0.0770592019906943
B0007,313,impedance,24,[2008.       5.       9.      13.      19.      35.703],839.1203879056455,324.4885601730337,2.6667000733851,0.2048070856491155,0.0552726615718286,0.0766648164177507
B0007,316,impedance,24,[2008.       5.       9.      21.      21.       3.765],837.9564727793359,325.26918933369626,2.6554348975197204,0.20355676212808,0.0537841305082546,0.0763070468277562
B0007,318,impedance,24,[2008.       5.      10.       0.      49.      59.984],838.3319493591165,325.4721282114629,2.653400625313554,0.2033826949541321,0.0532410231168491,0.0755833501431638
B0007,320,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+01 2.0000e+00 1.4000e+01 4.2109e+01],838.5276571997938,325.0686887268294,2.6603351387945886,0.2040204930420548,0.054786505076222,0.0774319117266334
B0007,322,impedance,24,[2008.       5.      10.       5.      46.      15.296],837.8792389555188,325.82406647058536,2.6478474884035546,0.2027541163508998,0.0527346999149458,0.0757426277404382
B0007,324,impedance,24,[2008.       5.      10.       7.      10.      49.593],837.8959169368591,326.3332661921408,2.646528891516335,0.2025384957317521,0.0542768997747927,0.0751712563710375
B0007,326,impedance,24,[2008.       5.      10.      10.      44.       7.859],839.0987835627426,324.5856429625905,2.6638345867483686,0.2044996785332857,0.0541016697661152,0.0760586204874903
B0007,328,impedance,24,[2008.       5.      10.      12.       8.      32.875],837.730592682274,326.1550360392264,2.64690662983514,0.2025912916800294,0.0533555509438558,0.0762419970182761
B0007,330,impedance,24,[2008.      5.     10.     15.     39.     59.14],838.9992112569762,324.7315966730817,2.662260560637165,0.204383399029602,0.0533794376190377,0.0768769249386572
B0007,332,impedance,24,[2008.       5.      10.      17.       4.      16.015],838.7059133579825,324.8370354150891,2.661065142069715,0.2042270260383233,0.0551851247135877,0.0767334331584221
B0007,334,impedance,24,[2008.       5.      10.      20.      35.      57.437],840.1949541802645,323.181092298495,2.676915670185417,0.2061559954552055,0.0552376704500517,0.078843810663738
B0007,336,impedance,24,[2008.       5.      10.      22.       0.       5.781],838.525469366438,324.9123310267888,2.6627501831974847,0.2042699675756159,0.053994133680981,0.077739885630552
B0007,338,impedance,24,[2.0080e+03 5.0000e+00 1.1000e+01 1.0000e+00 3.3000e+01 2.4437e+01],839.7752132430719,323.71541924574285,2.675911941952286,0.2058495773465017,0.0544393382809305,0.0778542051961001
B0007,340,impedance,24,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.7000e+01 3.2984e+01],838.620436088298,324.9276715838943,2.662281398297671,0.2042359833178265,0.0551093773472507,0.0762306983262205
B0007,342,impedance,24,[2008.      5.     11.      6.     23.     30.25],839.4354199234531,324.0845886365925,2.666530246686595,0.2050018847245326,0.0540548756909633,0.0782110561479581
B0007,344,impedance,24,[2008.       5.      11.       7.      47.      30.468],838.8218403654264,324.7696949494061,2.662692444983547,0.2043527967465959,0.0547907019243256,0.0771316593546729
B0007,346,impedance,24,[2008.       5.      11.      11.      20.      49.578],839.2617862837154,324.3889397627579,2.668060136799301,0.2049306417708996,0.0533532265941854,0.0781986731221035
B0007,348,impedance,24,[2008.       5.      11.      12.      44.      40.703],837.5924774751375,325.89766096641944,2.6512098585406805,0.2029348500106829,0.0537285030197626,0.0761267460464507
B0007,350,impedance,24,[2.008e+03 5.000e+00 1.100e+01 1.600e+01 1.800e+01 8.120e-01],839.3073425757308,324.2630028640728,2.664745640527148,0.2048017864436382,0.0535477968915447,0.0779984052656677
B0007,352,impedance,24,[2008.       5.      11.      17.      41.      53.265],837.1734115700887,326.729014077385,2.641559389999512,0.2018907642615817,0.053428804378186,0.0747539658712587
B0007,354,impedance,24,[2008.       5.      11.      21.      15.      14.843],839.5123124171641,324.1468682233476,2.666655237091133,0.2049793765182888,0.0542963108919572,0.0775560564519399
B0007,356,impedance,24,[2008.       5.      11.      22.      38.      57.843],839.3981878436049,324.2483016413017,2.6674704176424697,0.2050115941349355,0.0546618423629141,0.0784601585037002
B0007,358,impedance,24,[2.008e+03 5.000e+00 1.200e+01 2.000e+00 5.000e+00 7.030e-01],839.8891345785173,323.7035262750909,2.675026930783941,0.2056940631861045,0.0541405078463834,0.0784910399188112
B0007,360,impedance,24,[2008.       5.      12.       3.      28.      34.484],838.4531327100291,325.2326195132121,2.6595455873367206,0.2039080466676993,0.0538824016389402,0.0774785569851945
B0007,362,impedance,24,[2008.       5.      12.      12.      24.      36.453],839.9231125427326,323.37652788260834,2.676945205964008,0.2060879968660434,0.0549773618536978,0.0786387336039181
B0007,364,impedance,24,[2008.      5.     12.     13.     48.     19.89],837.605049904601,325.9654365646092,2.6498448105392143,0.2027958218163706,0.0542761639397116,0.0753777591799645
B0007,367,impedance,24,[2008.       5.      12.      19.      51.      52.953],837.9631786112451,325.7752511758716,2.654144234334157,0.2032623777534041,0.0537747496386631,0.0761630925523921
B0007,369,impedance,24,[2008.       5.      12.      23.      21.      19.078],839.8887019629025,323.49426972707835,2.6744811803520463,0.205823993901114,0.0545239781573175,0.0781727897082057
B0007,371,impedance,24,[2008.      5.     13.      0.     44.     53.25],837.712037243713,325.8081387836316,2.651896859777119,0.2030963484768372,0.0531805398246686,0.0754621409490807
B0007,373,impedance,24,[2008.      5.     13.      4.      3.     26.64],839.61376471712,323.70852535650454,2.6708339074162986,0.2054443541436309,0.054412387703306,0.07816806645061
B0007,375,impedance,24,[2008.       5.      13.       5.      26.      51.781],838.251475375056,325.310332600088,2.6573577187948283,0.2037061016985117,0.0540951897193372,0.0768436319617484
B0007,377,impedance,24,[2008.      5.     13.      8.     52.      5.89],839.0586536744987,324.3287449603765,2.6666510066813323,0.2048172760776979,0.0545121920585528,0.0765105461461317
B0007,379,impedance,24,[2008.       5.      13.      10.      15.       2.906],839.6674915613148,323.7345613132163,2.6729268914883733,0.2056245077106338,0.056164422063534,0.0776993246313987
B0007,381,impedance,24,[2008.       5.      13.      13.      48.      25.875],838.520454411732,324.749201233903,2.66014165147237,0.2040590302875418,0.0523519115520944,0.0772564945442686
B0007,383,impedance,24,[2008.       5.      13.      15.      11.      42.234],838.6606775406658,324.594691191307,2.664273876557911,0.2045214197717325,0.0556167229549265,0.0757081604993204
B0007,385,impedance,24,[2008.       5.      13.      18.      32.      21.281],839.5097281189164,324.1597243443932,2.6701931389457627,0.2052717987624025,0.0555827698471621,0.0772347715207363
B0007,387,impedance,24,[2008.       5.      13.      19.      55.      29.859],839.4186379888612,323.7899934595495,2.674634493082344,0.2056831445453538,0.0548933155784267,0.0784417847890159
B0007,389,impedance,24,[2008.       5.      13.      23.      27.      26.625],839.9481080327178,323.6138225457621,2.67544623099581,0.2058951895309261,0.0547408930047106,0.0790184155558609
B0007,391,impedance,24,[2008.      5.     14.      0.     50.     35.39],838.7785825750581,324.71793550022784,2.663819346200342,0.2044701036967871,0.0555997570416181,0.0762345379961697
B0007,393,impedance,24,[2008.       5.      14.       4.      23.      57.968],840.757115098265,322.539456349692,2.6852959825347846,0.2071250177029419,0.0552372334380582,0.0799393133533925
B0007,395,impedance,24,[2008.       5.      14.       5.      46.      58.078],838.9050381910005,324.71916246339816,2.661713596681276,0.2043344025564096,0.0539627424356097,0.0786888902895457
B0007,397,impedance,24,[2008    5   14    9   20   22],841.5107684615341,322.0782750655618,2.6933878692652944,0.2079782290294138,0.0572653476857599,0.0794231222611038
B0007,399,impedance,24,[2008.       5.      14.      10.      43.      12.953],837.960135577127,325.48333621905715,2.654400572489345,0.2033771042031038,0.0541146320474673,0.0761296091760724
B0007,401,impedance,24,[2008.      5.     14.     14.      3.     22.75],839.3570478018055,324.0686762155281,2.6695295260655647,0.2051961075237267,0.0510706479505143,0.0787648472687548
B0007,403,impedance,24,[2008.       5.      14.      15.      26.      13.546],838.8087150628543,324.82426997542933,2.6635849961467706,0.2044206137024942,0.0524530525571906,0.0783688834242764
B0007,405,impedance,24,[2008.      5.     14.     18.     59.     38.89],840.2000079863063,323.2639958348731,2.677997055777942,0.2062362169481553,0.0550885787313233,0.0780670117184084
B0007,407,impedance,24,[2008.      5.     14.     20.     22.     30.64],838.6314061042099,324.7521146937201,2.662788138770693,0.204349772917897,0.0532910297992707,0.0777418007833103
B0007,409,impedance,24,[2008.       5.      14.      23.      55.      55.406],840.7105282190254,323.0808319143491,2.680902511527407,0.2065461883968855,0.0557785741854704,0.0782426980033324
B0007,411,impedance,24,[2.008e+03 5.000e+00 1.500e+01 1.000e+00 1.800e+01 3.789e+01],839.1170633866626,324.7907071488384,2.6627008879998386,0.2044311325562719,0.0537426795031457,0.0776703060033402
B0007,413,impedance,24,[2008.       5.      15.       4.      52.       4.609],841.9158197942979,321.58974896571914,2.697599013689412,0.208463061098802,0.0584547930925319,0.0780883773855803
B0007,415,impedance,24,[2008.       5.      15.       6.      14.      38.093],839.5692647335967,324.32335284552227,2.665576874555748,0.2048747172399189,0.0546448939422686,0.0782004939640973
B0007,417,impedance,24,[2008.       5.      15.       9.      48.       3.453],841.1036663236428,322.3263453165901,2.68765836622307,0.2074209709886662,0.0548728983507364,0.0811431379239443
B0007,419,impedance,24,[2008.       5.      15.      11.      10.      28.328],841.2165509374196,322.00224567369213,2.6930244546136906,0.2079456517346959,0.0582841929872629,0.0784462296244575
B0007,421,impedance,24,[2008.       5.      15.      14.      38.      58.781],840.9337776638073,322.40616860591507,2.6874403346367863,0.2072478412662117,0.0568991758337347,0.0788722076648629
B0007,423,impedance,24,[2.008e+03 5.000e+00 1.500e+01 1.600e+01 1.000e+00 2.339e+01],838.824233641119,324.4586996282813,2.666783830872442,0.204774387636367,0.0542898771209998,0.077971810269146
B0007,425,impedance,24,[2008.       5.      15.      19.      24.      46.593],841.461514838153,321.72375211865585,2.694868251396308,0.2081824823621773,0.0557428509591016,0.0800568561357903
B0007,427,impedance,24,[2008.       5.      15.      20.      47.      12.406],840.0450322452419,323.20803294445017,2.6800378580531654,0.2064070209566312,0.0567656318329072,0.0783665633777987
B0007,429,impedance,24,[2008.       5.      16.       0.       9.      33.937],839.9556897733519,323.6211491742077,2.675945673751177,0.2058389227045212,0.0544643480227725,0.0779198353747232
B0007,433,impedance,24,[2008.       5.      16.      22.      28.      31.078],842.4601634018181,320.6403524823773,2.708507807169458,0.2097595942317785,0.0596812082051438,0.0795149362821227
B0007,435,impedance,24,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 0.0000e+00 1.2656e+01],841.4630336588592,322.0426876900119,2.6901759355401667,0.2077720546535268,0.0560425836713211,0.0799132720597221
B0007,437,impedance,24,[2008.       5.      17.       3.      22.      47.796],842.0951137412994,321.3940275027132,2.7006865427392377,0.2088549197196607,0.057541452922451,0.0814912780220327
B0007,439,impedance,24,[2008.       5.      17.       6.      53.      18.328],842.4303310868908,320.7675652167552,2.7047034358538973,0.2094133478353877,0.0571969796717012,0.0818531945758062
B0007,441,impedance,24,[2008.       5.      17.       8.      15.      45.265],841.6269306267583,322.04573738000335,2.6927676350297904,0.2079275736123284,0.0569068249592496,0.0800043038139232
B0007,443,impedance,24,[2008.       5.      17.      11.      49.      14.296],841.6003397360379,321.66775611456296,2.693604877837837,0.2080970072888821,0.0553395402900145,0.0808666905560647
B0007,445,impedance,24,[2008.       5.      17.      13.      11.      30.687],841.7574386374298,321.4356869362867,2.6987500707191945,0.2086492484953651,0.0567026821439164,0.0812775892034121
B0007,447,impedance,24,[2008.       5.      17.      16.      43.      35.437],842.4934048854653,320.7954614989883,2.706097652369573,0.2094684606910255,0.057050602535577,0.081538403561654
B0007,449,impedance,24,[2008.       5.      17.      18.       5.      53.796],840.1530720145256,323.3083983764507,2.678548373279351,0.2061860392466731,0.0575350540153687,0.0771307754242999
B0007,451,impedance,24,[2008.       5.      17.      21.      38.      49.296],842.9249351553517,320.47531240398973,2.708661478922624,0.2098474737472224,0.0577616170406075,0.0820660023586674
B0007,453,impedance,24,[2008.       5.      17.      23.       0.      48.453],841.8839399033383,321.9771477396704,2.694328474033908,0.2081171429342413,0.0576869489078101,0.0802208836257335
B0007,455,impedance,24,[2.0080e+03 5.0000e+00 1.8000e+01 2.0000e+00 3.3000e+01 1.7109e+01],843.0431923876332,320.08816863188366,2.7136843708490943,0.2103771547719423,0.0575854885358439,0.0829334777035948
B0007,457,impedance,24,[2008.       5.      18.       3.      55.      17.546],841.7643312724846,321.5180195002,2.6964407067239,0.2084665788256149,0.0577034778846689,0.0812692583488516
B0007,459,impedance,24,[2008    5   18    7   28   48],843.139437862474,320.17804205005206,2.71427366249198,0.2103133547108684,0.0567066634864918,0.0826880652178822
B0007,461,impedance,24,[2008.       5.      18.       8.      50.      48.718],842.8364281483836,320.707750345125,2.706281262562585,0.2095683868744673,0.0572315559529829,0.0826950250965445
B0007,463,impedance,24,[2008    5   18   12   12   46],844.2229007283095,319.2840366542691,2.722732057781979,0.2114571651603482,0.0587157190858806,0.0829417400304377
B0007,465,impedance,24,[2008.       5.      18.      13.      34.      37.281],842.088850093421,321.417045553232,2.700146702219804,0.2087803273412576,0.0578608501326491,0.0807956240841583
B0007,467,impedance,24,[2008.       5.      18.      17.       4.      27.234],842.989317841902,320.4205687122729,2.707042231076015,0.2097180697725479,0.0571097513991468,0.0823903452866173
B0007,469,impedance,24,[2008.       5.      18.      18.      26.      10.015],841.9401277786175,321.3159005422212,2.699869647279732,0.2087826265165255,0.0575111401549391,0.0818285540818517
B0007,471,impedance,24,[2008.       5.      18.      21.      59.      40.796],842.3903359312786,321.26253879522505,2.700883079938021,0.2089417207855097,0.057017768907922,0.0816566640960627
B0007,473,impedance,24,[2008.       5.      18.      23.      21.      28.437],842.8997218448354,320.3440940847332,2.711666293089113,0.2101631481584098,0.0581808102875489,0.0824870608893921
B0007,475,impedance,24,[2.008e+03 5.000e+00 1.900e+01 2.000e+00 5.500e+01 2.843e+00],843.9267861543266,319.34359768644816,2.7189016670127177,0.2111420902380268,0.0577146867420723,0.0839742832388461
B0007,477,impedance,24,[2008.       5.      19.       4.      16.      50.453],842.3668138093566,321.37283527109935,2.700061086199637,0.2087639054307299,0.0575543418900088,0.0821982911537954
B0007,479,impedance,24,[2008.       5.      19.       7.      49.      12.843],844.0203367537525,319.4342587511298,2.719986743751863,0.2111898533379486,0.0568683507839505,0.083735413702951
B0007,485,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+01 2.0000e+00 6.0000e+00 3.2234e+01],842.2536353876134,320.63447980359143,2.707496977762748,0.2095952060812254,0.0600951025245409,0.0795802594270129
B0007,487,impedance,24,[2008    5   20    5   40    3],841.5573699880755,321.5177175139864,2.6971944074005325,0.2083991170657352,0.0546567857524269,0.0819690564666934
B0007,489,impedance,24,[2.008e+03 5.000e+00 2.000e+01 7.000e+00 1.000e+00 4.739e+01],841.8040124208304,321.8714396687131,2.693453572054485,0.2080763348741096,0.0560093930698341,0.0823836843859126
B0007,491,impedance,24,[2008.       5.      20.      10.      35.      19.875],843.3844496579122,319.6388711953518,2.7167469053017617,0.2107956568138258,0.0585539628869158,0.0817127037862085
B0007,493,impedance,24,[2008.       5.      20.      11.      56.      55.343],842.1331142263192,320.9363155352057,2.704312719388449,0.2092379354119173,0.0571692714551721,0.0822038369997168
B0007,495,impedance,24,[2008.       5.      20.      15.      25.      23.625],843.3790448710882,319.53256611477406,2.7188261560072795,0.2109483615480542,0.0582798533828209,0.0828220199551595
